TestData_WithEMG_EMG.csv
time,Sensor_1_IM_EMG1,Sensor_2_IM_EMG2,Sensor_3_IM_EMG3,Sensor_4_IM_EMG4,Sensor_5_IM_EMG5,Sensor_6_IM_EMG6,Sensor_7_IM_EMG7,Sensor_8_IM_EMG8,Sensor_9_IM_EMG9,Sensor_10_IM_EMG10,Sensor_11_IM_EMG11,Sensor_12_IM_EMG12,Sensor_13_IM_EMG13,Sensor_14_IM_EMG14,Sensor_15_IM_EMG15,Sensor_16_IM_EMG16,
2.29800000,0.00000339,-0.00002079,-0.00001844,-0.00000561,0.00000000,0.00000000,-0.00000257,-0.00001449,-0.00002776,-0.00003628,-0.00004066,-0.00001093,-0.00001065,-0.00002646,0.00001085,-0.00005687,
2.29850000,0.00000250,-0.00001388,-0.00001859,-0.00001257,0.00000000,0.00000000,-0.00000099,-0.00001024,-0.00002820,-0.00002028,-0.00002946,-0.00001025,-0.00000222,-0.00002567,0.00000979,-0.00007467,
2.29900000,0.00000223,-0.00000643,-0.00001842,-0.00001937,0.00000000,0.00000000,-0.00000411,-0.00000626,-0.00002732,-0.00000786,-0.00001503,-0.00000929,0.00003483,-0.00002200,0.00000793,-0.00008488,
2.29950000,0.00000232,-0.00000054,-0.00001858,-0.00002386,0.00000000,0.00000000,-0.00000958,-0.00000200,-0.00002541,-0.00000173,0.00000334,-0.00000794,0.00006660,-0.00001635,0.00000640,-0.00008510,
2.30000000,0.00000206,0.00000524,-0.00001933,-0.00002474,0.00000000,0.00000000,-0.00001321,0.00000377,-0.00002369,-0.00000108,0.00003367,-0.00000609,0.00005756,-0.00001176,0.00000345,-0.00008100,
2.30050000,0.00000150,0.00001191,-0.00002087,-0.00002179,0.00000000,0.00000000,-0.00001392,0.00001040,-0.00002363,-0.00000666,0.00006829,-0.00000383,0.00002247,-0.00001113,-0.00000260,-0.00006920,
2.30100000,0.00000127,0.00001904,-0.00002272,-0.00001743,0.00000000,0.00000000,-0.00001302,0.00001696,-0.00002485,-0.00001498,0.00008118,-0.00000223,0.00000025,-0.00001374,-0.00000991,-0.00004378,
2.30150000,0.00000161,0.00002539,-0.00002372,-0.00001525,0.00000000,0.00000000,-0.00001142,0.00002335,-0.00002553,-0.00001692,0.00005876,-0.00000225,-0.00000352,-0.00001583,-0.00001383,-0.00000637,
2.30200000,0.00000181,0.00002949,-0.00002352,-0.00001573,0.00000000,0.00000000,-0.00000921,0.00002862,-0.00002499,-0.00001050,0.00002502,-0.00000290,-0.00001668,-0.00001567,-0.00001166,0.00003780,
2.30250000,0.00000116,0.00003087,-0.00002335,-0.00001696,0.00000000,0.00000000,-0.00000630,0.00003134,-0.00002363,-0.00000222,0.00000834,-0.00000285,-0.00004343,-0.00001412,-0.00000599,0.00007375,
2.30300000,0.00000021,0.00003001,-0.00002442,-0.00001776,0.00000000,0.00000000,-0.00000345,0.00003107,-0.00002203,0.00000292,0.00000610,-0.00000222,-0.00005217,-0.00001217,-0.00000248,0.00007908,
2.30350000,0.00000033,0.00002763,-0.00002556,-0.00001813,0.00000000,0.00000000,-0.00000271,0.00002872,-0.00002161,0.00000552,0.00000386,-0.00000136,-0.00003841,-0.00001042,-0.00000420,0.00004943,
2.30400000,0.00000160,0.00002455,-0.00002521,-0.00001835,0.00000000,0.00000000,-0.00000510,0.00002539,-0.00002301,0.00000797,-0.00000252,-0.00000056,-0.00002580,-0.00000936,-0.00000991,0.00000809,
2.30450000,0.00000238,0.00002111,-0.00002418,-0.00001827,0.00000000,0.00000000,-0.00000900,0.00002050,-0.00002481,0.00001027,-0.00000926,-0.00000060,-0.00001830,-0.00000937,-0.00001656,-0.00001419,
2.30500000,0.00000171,0.00001718,-0.00002376,-0.00001712,0.00000000,0.00000000,-0.00001263,0.00001337,-0.00002610,0.00001129,-0.00001555,-0.00000136,-0.00000688,-0.00001022,-0.00002130,-0.00000245,
2.30550000,0.00000060,0.00001252,-0.00002383,-0.00001422,0.00000000,0.00000000,-0.00001553,0.00000500,-0.00002724,0.00001212,-0.00002477,-0.00000206,0.00000516,-0.00001120,-0.00002267,0.00003168,
2.30600000,0.00000039,0.00000638,-0.00002382,-0.00000975,0.00000000,0.00000000,-0.00001743,-0.00000358,-0.00002795,0.00001523,-0.00003520,-0.00000280,0.00000296,-0.00001197,-0.00002124,0.00005713,
2.30650000,0.00000163,-0.00000112,-0.00002400,-0.00000458,0.00000000,0.00000000,-0.00001783,-0.00001158,-0.00002746,0.00001771,-0.00004120,-0.00000319,-0.00001630,-0.00001280,-0.00001934,0.00004971,
2.30700000,0.00000366,-0.00000813,-0.00002505,0.00000030,0.00000000,0.00000000,-0.00001719,-0.00001816,-0.00002580,0.00001182,-0.00004012,-0.00000176,-0.00003158,-0.00001419,-0.00001865,0.00001505,
2.30750000,0.00000490,-0.00001343,-0.00002605,0.00000380,0.00000000,0.00000000,-0.00001820,-0.00002396,-0.00002404,-0.00000326,-0.00003343,0.00000155,-0.00002023,-0.00001642,-0.00001785,-0.00001758,
2.30800000,0.00000449,-0.00001732,-0.00002553,0.00000496,0.00000000,0.00000000,-0.00002280,-0.00003059,-0.00002327,-0.00001726,-0.00002467,0.00000512,0.00001735,-0.00001891,-0.00001520,-0.00002965,
2.30850000,0.00000324,-0.00002010,-0.00002373,0.00000376,0.00000000,0.00000000,-0.00002891,-0.00003778,-0.00002342,-0.00002028,-0.00001689,0.00000760,0.00005849,-0.00002053,-0.00001168,-0.00003082,
2.30900000,0.00000244,-0.00002001,-0.00002235,0.00000140,0.00000000,0.00000000,-0.00003410,-0.00004215,-0.00002426,-0.00001091,-0.00001089,0.00000802,0.00007199,-0.00002100,-0.00000902,-0.00003380,
2.30950000,0.00000265,-0.00001359,-0.00002209,-0.00000105,0.00000000,0.00000000,-0.00003880,-0.00004071,-0.00002633,0.00000747,-0.00000573,0.00000563,0.00003545,-0.00002111,-0.00000758,-0.00003980,
2.31000000,0.00000368,-0.00000213,-0.00002147,-0.00000245,0.00000000,0.00000000,-0.00004088,-0.00003470,-0.00002910,0.00002047,-0.00000340,0.00000210,-0.00003186,-0.00002157,-0.00000765,-0.00004584,
2.31050000,0.00000472,0.00000739,-0.00001946,-0.00000172,0.00000000,0.00000000,-0.00003657,-0.00002827,-0.00003113,0.00001410,-0.00000650,0.00000052,-0.00007967,-0.00002236,-0.00000922,-0.00004816,
2.31100000,0.00000496,0.00001108,-0.00001740,-0.00000040,0.00000000,0.00000000,-0.00002863,-0.00002409,-0.00003233,0.00000130,-0.00001098,0.00000162,-0.00008666,-0.00002353,-0.00001017,-0.00004406,
2.31150000,0.00000448,0.00000975,-0.00001679,-0.00000042,0.00000000,0.00000000,-0.00002204,-0.00002095,-0.00003260,-0.00000174,-0.00001322,0.00000467,-0.00006057,-0.00002596,-0.00000878,-0.00002834,
2.31200000,0.00000411,0.00000524,-0.00001771,-0.00000140,0.00000000,0.00000000,-0.00001732,-0.00001716,-0.00003160,-0.00000064,-0.00001536,0.00000809,-0.00001248,-0.00002963,-0.00000606,-0.00000243,
2.31250000,0.00000461,0.00000052,-0.00001932,-0.00000261,0.00000000,0.00000000,-0.00001410,-0.00001352,-0.00003071,-0.00000294,-0.00001900,0.00000883,0.00003786,-0.00003272,-0.00000396,0.00001753,
2.31300000,0.00000586,-0.00000250,-0.00002077,-0.00000381,0.00000000,0.00000000,-0.00001285,-0.00001124,-0.00003081,-0.00000818,-0.00002399,0.00000582,0.00007390,-0.00003413,-0.00000376,0.00002200,
2.31350000,0.00000735,-0.00000405,-0.00002152,-0.00000441,0.00000000,0.00000000,-0.00001299,-0.00001039,-0.00003081,-0.00001183,-0.00002835,0.00000090,0.00008059,-0.00003423,-0.00000592,0.00001796,
2.31400000,0.00000875,-0.00000389,-0.00002151,-0.00000430,0.00000000,0.00000000,-0.00001332,-0.00001060,-0.00002964,-0.00000628,-0.00002753,-0.00000450,0.00003878,-0.00003325,-0.00001025,0.00001444,
2.31450000,0.00000927,-0.00000212,-0.00002172,-0.00000471,0.00000000,0.00000000,-0.00001325,-0.00001106,-0.00002780,0.00000846,-0.00002110,-0.00000884,-0.00002511,-0.00003096,-0.00001618,0.00001343,
2.31500000,0.00000795,0.00000023,-0.00002265,-0.00000646,0.00000000,0.00000000,-0.00001228,-0.00001029,-0.00002702,0.00002196,-0.00001575,-0.00001042,-0.00004732,-0.00002758,-0.00002249,0.00001124,
2.31550000,0.00000540,0.00000295,-0.00002263,-0.00000841,0.00000000,0.00000000,-0.00000974,-0.00000672,-0.00002830,0.00002718,-0.00001734,-0.00001003,-0.00001404,-0.00002416,-0.00002733,0.00000440,
2.31600000,0.00000353,0.00000608,-0.00002093,-0.00000965,0.00000000,0.00000000,-0.00000608,-0.00000000,-0.00003044,0.00002241,-0.00002385,-0.00000994,0.00003005,-0.00002137,-0.00002970,-0.00000474,
2.31650000,0.00000353,0.00000923,-0.00001936,-0.00001093,0.00000000,0.00000000,-0.00000288,0.00000770,-0.00003127,0.00000599,-0.00002823,-0.00001051,0.00004532,-0.00001899,-0.00002958,-0.00000989,
2.31700000,0.00000449,0.00001282,-0.00001892,-0.00001231,0.00000000,0.00000000,-0.00000121,0.00001216,-0.00003052,-0.00001855,-0.00002747,-0.00001009,0.00003401,-0.00001695,-0.00002656,-0.00000843,
2.31750000,0.00000430,0.00001683,-0.00001886,-0.00001253,0.00000000,0.00000000,-0.00000170,0.00001059,-0.00003015,-0.00003913,-0.00002517,-0.00000772,0.00002096,-0.00001504,-0.00002090,-0.00000342,
2.31800000,0.00000195,0.00001947,-0.00001877,-0.00001080,0.00000000,0.00000000,-0.00000407,0.00000396,-0.00003158,-0.00004396,-0.00002493,-0.00000447,0.00001478,-0.00001280,-0.00001466,-0.00000030,
2.31850000,-0.00000066,0.00001983,-0.00001900,-0.00000836,0.00000000,0.00000000,-0.00000504,-0.00000486,-0.00003320,-0.00003437,-0.00002343,-0.00000177,0.00000415,-0.00001156,-0.00001074,-0.00000549,
2.31900000,-0.00000086,0.00001877,-0.00001972,-0.00000747,0.00000000,0.00000000,-0.00000145,-0.00001339,-0.00003249,-0.00002555,-0.00001482,-0.00000026,-0.00001328,-0.00001336,-0.00000996,-0.00001829,
2.31950000,0.00000115,0.00001705,-0.00002018,-0.00000854,0.00000000,0.00000000,0.00000400,-0.00002067,-0.00003038,-0.00003280,-0.00000045,0.00000015,-0.00001727,-0.00001746,-0.00000882,-0.00002737,
2.32000000,0.00000306,0.00001603,-0.00002008,-0.00000973,0.00000000,0.00000000,0.00000615,-0.00002707,-0.00002965,-0.00005555,0.00001326,0.00000004,-0.00000254,-0.00002031,-0.00000346,-0.00003072,
2.32050000,0.00000343,0.00001730,-0.00002023,-0.00000984,0.00000000,0.00000000,0.00000380,-0.00003228,-0.00003091,-0.00007607,0.00002264,0.00000012,0.00000361,-0.00001931,0.00000448,-0.00004343,
2.32100000,0.00000244,0.00001959,-0.00002081,-0.00001023,0.00000000,0.00000000,0.00000018,-0.00003491,-0.00003219,-0.00007661,0.00002856,0.00000093,-0.00001749,-0.00001597,0.00000869,-0.00007440,
2.32150000,0.00000099,0.00001927,-0.00002113,-0.00001238,0.00000000,0.00000000,-0.00000154,-0.00003391,-0.00003136,-0.00005688,0.00003227,0.00000187,-0.00005847,-0.00001361,0.00000471,-0.00011281,
2.32200000,-0.00000024,0.00001490,-0.00002084,-0.00001517,0.00000000,0.00000000,-0.00000161,-0.00003004,-0.00002863,-0.00003306,0.00003286,0.00000155,-0.00010114,-0.00001311,-0.00000493,-0.00014038,
2.32250000,-0.00000114,0.00001011,-0.00002028,-0.00001749,0.00000000,0.00000000,-0.00000233,-0.00002571,-0.00002573,-0.00001836,0.00002893,-0.00000074,-0.00011779,-0.00001398,-0.00001382,-0.00015086,
2.32300000,-0.00000200,0.00000854,-0.00001952,-0.00001987,0.00000000,0.00000000,-0.00000527,-0.00002214,-0.00002346,-0.00001174,0.00001850,-0.00000497,-0.00008536,-0.00001639,-0.00001842,-0.00014269,
2.32350000,-0.00000267,0.00000839,-0.00001828,-0.00002129,0.00000000,0.00000000,-0.00000832,-0.00001909,-0.00002239,-0.00000877,0.00000293,-0.00000854,-0.00002404,-0.00001879,-0.00001792,-0.00010019,
2.32400000,-0.00000221,0.00000598,-0.00001713,-0.00001928,0.00000000,0.00000000,-0.00000825,-0.00001743,-0.00002295,-0.00000840,-0.00001365,-0.00000856,0.00002034,-0.00001790,-0.00001447,-0.00002086,
2.32450000,-0.00000045,-0.00000010,-0.00001704,-0.00001472,0.00000000,0.00000000,-0.00000677,-0.00001680,-0.00002368,-0.00000957,-0.00003135,-0.00000681,0.00003698,-0.00001341,-0.00001461,0.00006735,
2.32500000,0.00000160,-0.00000818,-0.00001789,-0.00001092,0.00000000,0.00000000,-0.00000772,-0.00001503,-0.00002405,-0.00001529,-0.00004678,-0.00000460,0.00004165,-0.00000850,-0.00001957,0.00013670,
2.32550000,0.00000298,-0.00001450,-0.00001878,-0.00000921,0.00000000,0.00000000,-0.00001157,-0.00001167,-0.00002565,-0.00002875,-0.00005312,-0.00000117,0.00004194,-0.00000606,-0.00002330,0.00015837,
2.32600000,0.00000328,-0.00001719,-0.00001917,-0.00000860,0.00000000,0.00000000,-0.00001672,-0.00000756,-0.00002822,-0.00004294,-0.00005309,0.00000125,0.00003956,-0.00000744,-0.00002281,0.00010812,
2.32650000,0.00000281,-0.00001782,-0.00001948,-0.00000717,0.00000000,0.00000000,-0.00002124,-0.00000370,-0.00002946,-0.00004852,-0.00005337,0.00000108,0.00002910,-0.00001191,-0.00001893,0.00002088,
2.32700000,0.00000227,-0.00001913,-0.00002011,-0.00000395,0.00000000,0.00000000,-0.00002336,-0.00000187,-0.00002855,-0.00004642,-0.00005415,0.00000025,0.00000665,-0.00001633,-0.00001307,-0.00002499,
2.32750000,0.00000200,-0.00002266,-0.00002020,-0.00000045,0.00000000,0.00000000,-0.00002262,-0.00000306,-0.00002721,-0.00004500,-0.00005108,0.00000016,-0.00001098,-0.00001802,-0.00000771,0.00000262,
2.32800000,0.00000224,-0.00002760,-0.00001928,0.00000157,0.00000000,0.00000000,-0.00002015,-0.00000480,-0.00002684,-0.00004583,-0.00004284,0.00000053,-0.00000125,-0.00001803,-0.00000519,0.00005072,
2.32850000,0.00000348,-0.00003137,-0.00001782,0.00000192,0.00000000,0.00000000,-0.00001724,-0.00000376,-0.00002706,-0.00004145,-0.00003395,0.00000083,0.00002791,-0.00001870,-0.00000642,0.00004905,
2.32900000,0.00000575,-0.00003110,-0.00001584,0.00000086,0.00000000,0.00000000,-0.00001430,-0.00000073,-0.00002710,-0.00002835,-0.00002939,0.00000108,0.00003600,-0.00001944,-0.00001070,0.00000152,
2.32950000,0.00000773,-0.00002458,-0.00001350,-0.00000110,0.00000000,0.00000000,-0.00001157,0.00000165,-0.00002658,-0.00001278,-0.00003115,0.00000163,0.00000893,-0.00001929,-0.00001456,-0.00003474,
2.33000000,0.00000787,-0.00001147,-0.00001217,-0.00000267,0.00000000,0.00000000,-0.00000965,0.00000271,-0.00002584,-0.00000315,-0.00003797,0.00000243,-0.00001844,-0.00001923,-0.00001423,-0.00003193,
2.33050000,0.00000670,0.00000431,-0.00001305,-0.00000268,0.00000000,0.00000000,-0.00000862,0.00000237,-0.00002608,0.00000010,-0.00004501,0.00000254,-0.00002282,-0.00001911,-0.00001080,-0.00001618,
2.33100000,0.00000594,0.00001732,-0.00001561,-0.00000192,0.00000000,0.00000000,-0.00000869,-0.00000040,-0.00002811,0.00000165,-0.00004887,0.00000086,-0.00001604,-0.00001854,-0.00000802,-0.00001785,
2.33150000,0.00000588,0.00002661,-0.00001806,-0.00000294,0.00000000,0.00000000,-0.00001036,-0.00000680,-0.00003119,0.00000270,-0.00005201,-0.00000259,-0.00001332,-0.00001885,-0.00000672,-0.00002621,
2.33200000,0.00000551,0.00003531,-0.00001949,-0.00000598,0.00000000,0.00000000,-0.00001205,-0.00001558,-0.00003356,0.00000266,-0.00005754,-0.00000602,-0.00001387,-0.00002004,-0.00000583,-0.00002265,
2.33250000,0.00000446,0.00004420,-0.00002022,-0.00000838,0.00000000,0.00000000,-0.00001171,-0.00002319,-0.00003418,0.00000181,-0.00005950,-0.00000658,-0.00000861,-0.00002010,-0.00000460,-0.00001207,
2.33300000,0.00000379,0.00004927,-0.00002058,-0.00000865,0.00000000,0.00000000,-0.00001096,-0.00002821,-0.00003366,-0.00000029,-0.00004314,-0.00000257,0.00000089,-0.00001805,-0.00000298,-0.00000468,
2.33350000,0.00000439,0.00004836,-0.00002146,-0.00000750,0.00000000,0.00000000,-0.00001193,-0.00003229,-0.00003244,-0.00000259,-0.00000197,0.00000391,0.00000527,-0.00001461,-0.00000311,-0.00000393,
2.33400000,0.00000565,0.00004353,-0.00002340,-0.00000605,0.00000000,0.00000000,-0.00001316,-0.00003677,-0.00002978,-0.00000237,0.00004795,0.00000837,-0.00000113,-0.00001139,-0.00000734,-0.00000925,
2.33450000,0.00000631,0.00003536,-0.00002467,-0.00000478,0.00000000,0.00000000,-0.00001194,-0.00004004,-0.00002587,0.00000004,0.00007672,0.00000874,-0.00001980,-0.00001002,-0.00001352,-0.00002041,
2.33500000,0.00000571,0.00002542,-0.00002396,-0.00000357,0.00000000,0.00000000,-0.00000839,-0.00003791,-0.00002241,0.00000230,0.00006502,0.00000622,-0.00003958,-0.00001053,-0.00001701,-0.00003763,
2.33550000,0.00000429,0.00001864,-0.00002274,-0.00000230,0.00000000,0.00000000,-0.00000542,-0.00002870,-0.00002066,0.00000380,0.00002379,0.00000297,-0.00004273,-0.00001135,-0.00001659,-0.00005728,
2.33600000,0.00000285,0.00001497,-0.00002145,-0.00000192,0.00000000,0.00000000,-0.00000632,-0.00001509,-0.00002022,0.00000563,-0.00001969,0.00000042,-0.00001486,-0.00001189,-0.00001476,-0.00007082,
2.33650000,0.00000146,0.00000919,-0.00001872,-0.00000395,0.00000000,0.00000000,-0.00001495,0.00000157,-0.00002054,0.00000914,-0.00005542,-0.00000195,0.00004854,-0.00001325,-0.00001370,-0.00007124,
2.33700000,0.00000015,0.00000210,-0.00001640,-0.00000743,0.00000000,0.00000000,-0.00003145,0.00001511,-0.00002274,0.00001251,-0.00007816,-0.00000484,0.00009519,-0.00001556,-0.00001312,-0.00005884,
2.33750000,-0.00000052,-0.00000172,-0.00001709,-0.00000950,0.00000000,0.00000000,-0.00004852,0.00001728,-0.00002678,0.00001277,-0.00007604,-0.00000657,0.00007363,-0.00001736,-0.00001216,-0.00004190,
2.33800000,-0.00000075,-0.00000392,-0.00001887,-0.00000985,0.00000000,0.00000000,-0.00006075,0.00001581,-0.00003006,0.00001097,-0.00005718,-0.00000575,0.00003423,-0.00001831,-0.00001167,-0.00003240,
2.33850000,-0.00000080,-0.00000690,-0.00001982,-0.00001052,0.00000000,0.00000000,-0.00006845,0.00001901,-0.00003113,0.00000811,-0.00002769,-0.00000355,0.00002343,-0.00002012,-0.00001431,-0.00003511,
2.33900000,-0.00000035,-0.00000901,-0.00002040,-0.00001187,0.00000000,0.00000000,-0.00007075,0.00002239,-0.00003102,0.00000334,0.00001444,-0.00000162,0.00001365,-0.00002376,-0.00002020,-0.00004873,
2.33950000,0.00000026,-0.00000963,-0.00002023,-0.00001240,0.00000000,0.00000000,-0.00006594,0.00002543,-0.00003080,-0.00000159,0.00004480,-0.00000091,-0.00000706,-0.00002794,-0.00002461,-0.00006854,
2.34000000,0.00000041,-0.00000915,-0.00001946,-0.00001158,0.00000000,0.00000000,-0.00005552,0.00003065,-0.00003052,-0.00000406,0.00004379,-0.00000141,-0.00002550,-0.00003021,-0.00002425,-0.00007583,
2.34050000,0.00000035,-0.00000738,-0.00001920,-0.00001015,0.00000000,0.00000000,-0.00004359,0.00003558,-0.00003064,-0.00000366,0.00002531,-0.00000231,-0.00003988,-0.00002737,-0.00002091,-0.00005687,
2.34100000,0.00000066,-0.00000552,-0.00001914,-0.00000882,0.00000000,0.00000000,-0.00003307,0.00003793,-0.00003275,-0.00000093,0.00000959,-0.00000285,-0.00005012,-0.00001769,-0.00001826,-0.00002576,
2.34150000,0.00000104,-0.00000561,-0.00001934,-0.00000754,0.00000000,0.00000000,-0.00002239,0.00003727,-0.00003676,0.00000367,0.00000623,-0.00000219,-0.00005382,-0.00000690,-0.00001883,0.00000291,
2.34200000,0.00000088,-0.00000743,-0.00002050,-0.00000562,0.00000000,0.00000000,-0.00000826,0.00003331,-0.00003998,0.00000881,0.00001371,-0.00000077,-0.00005053,-0.00000441,-0.00002220,0.00002357,
2.34250000,0.00000072,-0.00000772,-0.00002124,-0.00000245,0.00000000,0.00000000,0.00000883,0.00002705,-0.00004025,0.00001194,0.00002088,-0.00000173,-0.00003745,-0.00001095,-0.00002539,0.00001960,
2.34300000,0.00000141,-0.00000498,-0.00002071,0.00000093,0.00000000,0.00000000,0.00002403,0.00001999,-0.00003754,0.00001083,0.00001883,-0.00000630,-0.00001543,-0.00001921,-0.00002623,-0.00001356,
2.34350000,0.00000270,-0.00000080,-0.00002057,0.00000238,0.00000000,0.00000000,0.00003271,0.00001187,-0.00003322,0.00000685,0.00000976,-0.00001085,0.00000766,-0.00002366,-0.00002573,-0.00005388,
2.34400000,0.00000392,0.00000532,-0.00002156,0.00000155,0.00000000,0.00000000,0.00003550,0.00000137,-0.00002898,0.00000646,0.00000006,-0.00001192,0.00002906,-0.00002448,-0.00002643,-0.00008443,
2.34450000,0.00000494,0.00001385,-0.00002284,-0.00000016,0.00000000,0.00000000,0.00003686,-0.00000964,-0.00002592,0.00001325,-0.00000700,-0.00000972,0.00004724,-0.00002423,-0.00002914,-0.00010056,
2.34500000,0.00000617,0.00002094,-0.00002415,-0.00000197,0.00000000,0.00000000,0.00003865,-0.00001708,-0.00002395,0.00002144,-0.00001199,-0.00000678,0.00005449,-0.00002406,-0.00003138,-0.00009339,
2.34550000,0.00000742,0.00002295,-0.00002507,-0.00000425,0.00000000,0.00000000,0.00003903,-0.00002228,-0.00002278,0.00002360,-0.00001780,-0.00000535,0.00005101,-0.00002443,-0.00002937,-0.00005185,
2.34600000,0.00000798,0.00002001,-0.00002485,-0.00000678,0.00000000,0.00000000,0.00003640,-0.00003076,-0.00002203,0.00001889,-0.00002347,-0.00000587,0.00003900,-0.00002577,-0.00002270,0.00001333,
2.34650000,0.00000819,0.00001441,-0.00002353,-0.00000806,0.00000000,0.00000000,0.00003117,-0.00004318,-0.00002052,0.00001156,-0.00002174,-0.00000737,0.00000655,-0.00002764,-0.00001613,0.00006131,
2.34700000,0.00000870,0.00000894,-0.00002214,-0.00000727,0.00000000,0.00000000,0.00002491,-0.00005397,-0.00001814,0.00000556,-0.00001027,-0.00000859,-0.00004271,-0.00002994,-0.00001458,0.00006640,
2.34750000,0.00000928,0.00000513,-0.00002167,-0.00000422,0.00000000,0.00000000,0.00001848,-0.00005930,-0.00001666,0.00000052,0.00000198,-0.00000914,-0.00007583,-0.00003327,-0.00001873,0.00004352,
2.34800000,0.00000923,0.00000223,-0.00002199,0.00000315,0.00000000,0.00000000,0.00001096,-0.00006339,-0.00001685,-0.00000678,0.00000458,-0.00000958,-0.00007185,-0.00003701,-0.00002600,0.00001501,
2.34850000,0.00000796,-0.00000067,-0.00002238,0.00001672,0.00000000,0.00000000,0.00000221,-0.00007063,-0.00001769,-0.00001589,-0.00000576,-0.00001016,-0.00004107,-0.00003928,-0.00003106,-0.00000885,
2.34900000,0.00000556,-0.00000297,-0.00002258,0.00003367,0.00000000,0.00000000,-0.00000519,-0.00007722,-0.00001820,-0.00002184,-0.00002331,-0.00001038,-0.00000698,-0.00003909,-0.00002966,-0.00002554,
2.34950000,0.00000355,-0.00000460,-0.00002260,0.00004688,0.00000000,0.00000000,-0.00001068,-0.00007915,-0.00001908,-0.00002157,-0.00004350,-0.00000930,0.00001444,-0.00003716,-0.00002170,-0.00004258,
2.35000000,0.00000314,-0.00000697,-0.00002196,0.00005234,0.00000000,0.00000000,-0.00001706,-0.00007685,-0.00002212,-0.00001457,-0.00006827,-0.00000566,0.00002698,-0.00003459,-0.00000701,-0.00007075,
2.35050000,0.00000355,-0.00000956,-0.00002009,0.00004998,0.00000000,0.00000000,-0.00002160,-0.00007154,-0.00002625,-0.00000288,-0.00008131,-0.00000037,0.00003887,-0.00003271,0.00000893,-0.00009518,
2.35100000,0.00000418,-0.00001046,-0.00001804,0.00004090,0.00000000,0.00000000,-0.00001933,-0.00006564,-0.00002816,0.00000764,-0.00006217,0.00000347,0.00003858,-0.00003228,0.00001735,-0.00008957,
2.35150000,0.00000541,-0.00000999,-0.00001784,0.00002833,0.00000000,0.00000000,-0.00001468,-0.00006107,-0.00002780,0.00001217,-0.00002945,0.00000486,0.00001191,-0.00003127,0.00002311,-0.00006099,
2.35200000,0.00000678,-0.00000873,-0.00001970,0.00001083,0.00000000,0.00000000,-0.00001338,-0.00005644,-0.00002742,0.00000754,-0.00000835,0.00000404,-0.00002985,-0.00002837,0.00003260,-0.00002681,
2.35250000,0.00000748,-0.00000598,-0.00002174,-0.00001599,0.00000000,0.00000000,-0.00001466,-0.00005018,-0.00002759,-0.00000597,0.00000347,0.00000121,-0.00006012,-0.00002532,0.00003907,0.00000503,
2.35300000,0.00000754,-0.00000178,-0.00002217,-0.00004792,0.00000000,0.00000000,-0.00001775,-0.00004322,-0.00002789,-0.00002309,0.00001002,-0.00000132,-0.00006186,-0.00002339,0.00003722,0.00001391,
2.35350000,0.00000742,0.00000368,-0.00002122,-0.00007568,0.00000000,0.00000000,-0.00002232,-0.00003772,-0.00002802,-0.00004328,0.00000870,-0.00000170,-0.00004314,-0.00002249,0.00003051,-0.00001327,
2.35400000,0.00000731,0.00001040,-0.00002041,-0.00009264,0.00000000,0.00000000,-0.00002582,-0.00003331,-0.00002791,-0.00006560,0.00000327,-0.00000051,-0.00002476,-0.00002181,0.00002360,-0.00005764,
2.35450000,0.00000676,0.00001730,-0.00002038,-0.00009612,0.00000000,0.00000000,-0.00002634,-0.00002575,-0.00002797,-0.00007859,0.00000033,0.00000118,-0.00001291,-0.00001983,0.00001785,-0.00008954,
2.35500000,0.00000574,0.00002221,-0.00002062,-0.00008836,0.00000000,0.00000000,-0.00002435,-0.00001414,-0.00002788,-0.00007541,0.00000061,0.00000212,-0.00000377,-0.00001665,0.00001248,-0.00009634,
2.35550000,0.00000474,0.00002369,-0.00002035,-0.00007500,0.00000000,0.00000000,-0.00002169,-0.00000422,-0.00002663,-0.00006276,0.00000109,0.00000120,0.00000482,-0.00001403,0.00000704,-0.00008726,
2.35600000,0.00000359,0.00002295,-0.00001934,-0.00006059,0.00000000,0.00000000,-0.00002033,-0.00000090,-0.00002459,-0.00004890,0.00000004,-0.00000116,0.00001832,-0.00001232,0.00000229,-0.00007960,
2.35650000,0.00000207,0.00002219,-0.00001825,-0.00004820,0.00000000,0.00000000,-0.00002086,-0.00000298,-0.00002346,-0.00003775,-0.00000239,-0.00000378,0.00003735,-0.00001069,-0.00000184,-0.00007717,
2.35700000,0.00000089,0.00002164,-0.00001801,-0.00003946,0.00000000,0.00000000,-0.00002227,-0.00000433,-0.00002428,-0.00003019,-0.00000494,-0.00000611,0.00005188,-0.00000908,-0.00000675,-0.00006725,
2.35750000,0.00000058,0.00001993,-0.00001872,-0.00003198,0.00000000,0.00000000,-0.00002361,0.00000110,-0.00002643,-0.00002499,-0.00000666,-0.00000811,0.00005583,-0.00000768,-0.00001220,-0.00004489,
2.35800000,0.00000076,0.00001682,-0.00001958,-0.00002312,0.00000000,0.00000000,-0.00002439,0.00001201,-0.00002826,-0.00002024,-0.00000715,-0.00000959,0.00005285,-0.00000671,-0.00001633,-0.00002103,
